order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
601907,18998,prior,70,4,12,3.0
2241278,18998,prior,71,1,12,4.0
478627,18998,prior,72,5,15,4.0
203176,18998,prior,73,2,21,4.0
1885587,18998,prior,74,5,19,3.0
2449199,18998,prior,75,1,9,3.0
59470,18998,prior,76,2,14,1.0
1549964,18998,prior,77,2,10,7.0
1430175,18998,prior,78,3,14,1.0
3082279,18998,prior,79,4,12,1.0
1207832,18998,prior,80,5,15,1.0
2580230,18998,prior,81,2,14,4.0
3352117,18998,prior,82,3,18,1.0
2294325,18998,prior,83,6,14,3.0
352957,18998,prior,84,0,17,1.0
540618,18998,prior,85,4,16,4.0
2405944,18998,prior,86,4,17,0.0
1853588,18998,prior,87,6,14,2.0
3144867,18998,prior,88,6,16,0.0
701838,18998,prior,89,3,13,4.0
3122392,18998,prior,90,3,16,0.0
1644243,18998,prior,91,5,16,2.0
866713,18998,prior,92,6,13,1.0
2619791,18998,prior,93,2,16,3.0
3188092,18998,prior,94,4,10,2.0
565296,18998,prior,95,0,18,3.0
139948,18998,prior,96,3,16,3.0
1085937,18998,prior,97,4,13,1.0
325288,18998,prior,98,6,11,2.0
3342527,18998,prior,99,1,15,2.0
1509513,18998,test,100,3,15,2.0
716793,18999,prior,1,0,11,
1765201,18999,prior,2,3,9,10.0
606961,18999,prior,3,6,15,10.0
1052511,18999,prior,4,6,11,14.0
1006793,18999,prior,5,1,16,2.0
2532525,18999,prior,6,5,15,4.0
2690252,18999,prior,7,4,12,6.0
1895441,18999,prior,8,4,12,0.0
1929725,18999,prior,9,0,19,3.0
2244828,18999,prior,10,3,14,3.0
1906522,18999,prior,11,5,6,9.0
1228575,18999,prior,12,2,9,18.0
860770,18999,prior,13,5,9,24.0
140393,18999,prior,14,1,14,17.0
482413,18999,prior,15,5,8,11.0
1331619,18999,prior,16,3,8,12.0
3127819,18999,prior,17,0,8,30.0
1901251,18999,prior,18,2,9,9.0
1870549,18999,prior,19,3,21,15.0
2466640,18999,prior,20,1,15,12.0
65077,18999,prior,21,0,9,6.0
2909858,18999,prior,22,0,7,14.0
2395895,18999,prior,23,2,11,2.0
3251095,18999,train,24,2,9,30.0
416535,19000,prior,1,1,11,
2254687,19000,prior,2,0,13,13.0
2682743,19000,prior,3,6,15,20.0
3369348,19000,prior,4,0,13,30.0
1692231,19000,prior,5,1,12,29.0
1644079,19000,prior,6,0,8,30.0
2299072,19000,prior,7,2,9,30.0
501829,19000,prior,8,5,10,30.0
72805,19000,prior,9,3,10,30.0
2103508,19000,prior,10,6,15,17.0
1484655,19000,train,11,2,12,30.0
2252790,19001,prior,1,6,16,
1187289,19001,prior,2,6,19,14.0
2403730,19001,prior,3,4,12,19.0
1489272,19001,prior,4,4,15,30.0
1950118,19001,prior,5,1,18,11.0
3131671,19001,prior,6,3,17,30.0
321683,19001,prior,7,1,13,12.0
3403739,19001,train,8,2,13,8.0
394849,19002,prior,1,1,14,
2269169,19002,prior,2,1,16,30.0
1014267,19002,prior,3,6,19,5.0
2098828,19002,prior,4,0,21,1.0
2952784,19002,prior,5,0,19,7.0
3070009,19002,prior,6,3,13,30.0
1346896,19002,train,7,4,23,1.0
2854179,19003,prior,1,2,16,
764425,19003,prior,2,1,16,30.0
809263,19003,prior,3,4,14,10.0
3252630,19003,prior,4,3,16,6.0
1511941,19003,prior,5,1,17,30.0
1999511,19003,train,6,0,12,30.0
2398972,19004,prior,1,0,23,
60931,19004,prior,2,1,21,8.0
2699347,19004,prior,3,0,14,6.0
3279553,19004,prior,4,0,22,21.0
2813109,19004,prior,5,1,9,29.0
281804,19004,prior,6,0,20,6.0
3174382,19004,prior,7,0,12,14.0
936331,19004,prior,8,1,1,22.0
32878,19004,test,9,4,16,30.0
2598364,19005,prior,1,0,17,
969402,19005,prior,2,5,18,12.0
463269,19005,prior,3,2,17,18.0
3085470,19005,prior,4,6,13,30.0
2849769,19005,prior,5,1,13,30.0
1003364,19005,prior,6,5,15,25.0
496684,19005,prior,7,6,9,15.0
882213,19005,prior,8,5,10,13.0
620342,19005,prior,9,4,19,27.0
3393661,19005,prior,10,4,15,30.0
2931237,19005,prior,11,0,9,10.0
1817103,19005,train,12,5,16,12.0
890124,19006,prior,1,2,10,
351638,19006,prior,2,2,8,7.0
3380526,19006,prior,3,2,9,7.0
2358745,19006,prior,4,2,20,7.0
335485,19006,prior,5,2,19,7.0
2423750,19006,prior,6,1,19,6.0
99465,19006,prior,7,2,18,1.0
2523682,19006,prior,8,2,10,7.0
2159450,19006,prior,9,2,9,7.0
2613857,19006,prior,10,2,9,7.0
379316,19006,prior,11,4,8,2.0
1938263,19006,prior,12,1,7,4.0
2500099,19006,prior,13,2,10,1.0
2394342,19006,prior,14,2,10,7.0
608725,19006,prior,15,4,11,2.0
314607,19006,prior,16,2,19,5.0
2316111,19006,prior,17,2,10,7.0
2399242,19006,prior,18,1,18,6.0
1529090,19006,prior,19,1,19,7.0
57924,19006,prior,20,2,9,8.0
84604,19006,prior,21,2,19,7.0
3069625,19006,prior,22,2,11,7.0
2435746,19006,prior,23,2,10,7.0
2088241,19006,prior,24,2,18,7.0
668442,19006,prior,25,1,18,6.0
1074262,19006,prior,26,1,19,7.0
218483,19006,prior,27,2,11,8.0
936518,19006,prior,28,3,11,8.0
2593114,19006,prior,29,2,13,6.0
171736,19006,prior,30,2,10,7.0
10317,19006,prior,31,2,10,7.0
1448362,19006,prior,32,2,18,7.0
544375,19006,prior,33,2,10,14.0
2215561,19006,prior,34,2,10,7.0
2536506,19006,prior,35,2,12,7.0
2465344,19006,prior,36,2,19,0.0
3311433,19006,prior,37,2,14,7.0
2347944,19006,prior,38,2,11,7.0
416321,19006,prior,39,1,17,6.0
2399806,19006,prior,40,2,19,8.0
1171769,19006,prior,41,1,9,6.0
1841813,19006,prior,42,2,13,8.0
370870,19006,prior,43,2,12,7.0
515893,19006,prior,44,2,10,14.0
320907,19006,prior,45,2,10,7.0
2133594,19006,prior,46,2,12,7.0
1002015,19006,prior,47,2,11,7.0
3209443,19006,prior,48,2,11,7.0
323378,19006,prior,49,1,18,6.0
3323398,19006,prior,50,2,9,8.0
1478879,19006,prior,51,2,10,7.0
2259155,19006,prior,52,2,10,7.0
2886670,19006,prior,53,3,7,1.0
2741984,19006,prior,54,2,10,6.0
1335197,19006,prior,55,2,10,7.0
422151,19006,prior,56,2,10,7.0
1188337,19006,prior,57,3,13,1.0
3132191,19006,test,58,2,10,6.0
2900319,19007,prior,1,0,13,
587492,19007,prior,2,0,13,14.0
122713,19007,prior,3,0,13,14.0
2031020,19007,prior,4,0,16,7.0
3318853,19007,prior,5,2,12,16.0
391208,19007,prior,6,3,15,8.0
2978075,19007,prior,7,4,14,8.0
1110061,19007,prior,8,2,14,5.0
2647413,19007,prior,9,1,15,6.0
1600024,19007,prior,10,6,11,5.0
2639907,19007,prior,11,0,14,8.0
29711,19007,prior,12,2,13,2.0
1361286,19007,prior,13,2,14,7.0
616520,19007,prior,14,0,15,5.0
1757840,19007,prior,15,1,12,8.0
190711,19007,test,16,0,12,30.0
1373317,19008,prior,1,0,12,
388302,19008,prior,2,0,12,21.0
110942,19008,prior,3,6,10,13.0
2691129,19008,prior,4,0,10,1.0
2837260,19008,prior,5,4,8,11.0
1786136,19008,prior,6,5,10,15.0
430170,19008,test,7,6,9,22.0
2548663,19009,prior,1,6,10,
2770317,19009,prior,2,0,10,8.0
2325655,19009,prior,3,6,12,6.0
762494,19009,test,4,0,19,30.0
236434,19010,prior,1,4,13,
1009940,19010,prior,2,0,22,10.0
1581829,19010,prior,3,1,12,8.0
2254312,19010,prior,4,6,13,5.0
705467,19010,prior,5,1,14,16.0
2652961,19010,prior,6,2,12,8.0
2734492,19010,prior,7,0,18,5.0
2237827,19010,prior,8,0,19,7.0
1246111,19010,prior,9,3,19,10.0
2093755,19010,prior,10,0,12,11.0
414434,19010,prior,11,3,16,10.0
3009874,19010,prior,12,0,16,11.0
1797279,19010,prior,13,0,16,0.0
2142017,19010,prior,14,3,15,10.0
207768,19010,prior,15,6,18,10.0
307896,19010,prior,16,6,15,7.0
921614,19010,prior,17,6,16,7.0
802685,19010,prior,18,6,14,14.0
880121,19010,prior,19,0,15,22.0
2366245,19010,prior,20,1,10,1.0
412241,19010,prior,21,2,18,8.0
106594,19010,prior,22,5,19,3.0
684064,19010,prior,23,1,14,3.0
2558590,19010,prior,24,0,23,20.0
703802,19010,prior,25,3,17,10.0
72676,19010,prior,26,5,22,9.0
937317,19010,prior,27,3,19,26.0
3207172,19010,prior,28,1,17,12.0
895569,19010,prior,29,1,18,14.0
1134252,19010,prior,30,3,16,9.0
1674005,19010,prior,31,6,16,10.0
2390751,19010,prior,32,4,15,5.0
2091899,19010,prior,33,1,16,11.0
18095,19010,prior,34,0,15,13.0
981737,19010,prior,35,6,16,6.0
3278793,19010,prior,36,6,14,7.0
1028825,19010,prior,37,1,17,9.0
2991549,19010,train,38,0,14,13.0
1592297,19011,prior,1,3,11,
1423623,19011,prior,2,3,13,7.0
3253046,19011,prior,3,4,15,8.0
2223417,19011,prior,4,3,12,13.0
1510938,19011,prior,5,2,14,6.0
3407660,19011,prior,6,2,10,7.0
3046416,19011,prior,7,5,9,10.0
527071,19011,prior,8,1,11,10.0
660387,19011,prior,9,3,12,9.0
2863825,19011,prior,10,2,14,13.0
2418585,19011,prior,11,2,11,7.0
3127716,19011,prior,12,3,9,8.0
2727362,19011,prior,13,1,11,12.0
467119,19011,prior,14,1,11,7.0
2916360,19011,prior,15,1,9,14.0
2344198,19011,prior,16,4,10,10.0
1496823,19011,prior,17,2,8,12.0
1139902,19011,prior,18,3,10,22.0
2637768,19011,prior,19,1,14,19.0
1222485,19011,prior,20,2,8,15.0
3370648,19011,prior,21,4,9,9.0
1126709,19011,prior,22,2,9,19.0
306039,19011,prior,23,1,11,13.0
1928059,19011,prior,24,1,14,14.0
613885,19011,prior,25,3,9,9.0
676341,19011,prior,26,4,8,15.0
269229,19011,prior,27,1,9,11.0
2202256,19011,prior,28,1,10,14.0
1184657,19011,prior,29,1,7,14.0
1139096,19011,prior,30,2,10,8.0
3047106,19011,train,31,5,7,10.0
1529315,19012,prior,1,0,19,
1407507,19012,prior,2,2,13,30.0
1642788,19012,prior,3,3,10,22.0
429434,19012,prior,4,4,13,8.0
1930305,19012,train,5,0,17,30.0
2430884,19013,prior,1,6,8,
957220,19013,prior,2,6,15,21.0
656548,19013,prior,3,6,13,7.0
1591474,19013,prior,4,4,17,12.0
1746748,19013,prior,5,3,13,6.0
564162,19013,prior,6,0,12,11.0
1589620,19013,prior,7,1,14,22.0
1488235,19013,prior,8,0,13,6.0
172919,19013,prior,9,2,19,9.0
2526170,19013,prior,10,4,14,30.0
954400,19013,prior,11,0,13,10.0
2375358,19013,prior,12,0,10,21.0
388531,19013,prior,13,0,12,21.0
1307433,19013,prior,14,1,16,15.0
2678919,19013,prior,15,1,12,7.0
1792953,19013,test,16,6,15,12.0
2364426,19014,prior,1,2,15,
1882916,19014,prior,2,1,9,30.0
474125,19014,prior,3,3,21,30.0
2300191,19014,prior,4,6,10,30.0
339815,19014,prior,5,0,9,15.0
1287946,19014,train,6,6,19,30.0
1424851,19015,prior,1,6,16,
1743476,19015,prior,2,0,11,8.0
633257,19015,prior,3,0,11,21.0
2609022,19015,prior,4,6,7,6.0
3039073,19015,prior,5,3,10,4.0
1466562,19015,prior,6,5,18,9.0
3273900,19015,prior,7,4,19,13.0
3324662,19015,prior,8,0,7,10.0
2502024,19015,prior,9,0,17,7.0
528733,19015,prior,10,2,17,16.0
3184711,19015,prior,11,4,18,30.0
1234491,19015,prior,12,2,18,19.0
1813901,19015,prior,13,6,16,4.0
1506179,19015,train,14,1,15,30.0
1172672,19016,prior,1,5,19,
3193251,19016,prior,2,3,20,30.0
256368,19016,prior,3,6,13,30.0
628266,19016,prior,4,5,20,30.0
2231158,19016,prior,5,1,19,10.0
2976140,19016,prior,6,5,17,11.0
1775426,19016,prior,7,0,17,23.0
2812313,19016,prior,8,0,18,30.0
1759569,19016,prior,9,4,16,11.0
2291249,19016,train,10,2,19,12.0
2673130,19017,prior,1,3,16,
1800358,19017,prior,2,2,15,6.0
2853654,19017,prior,3,4,19,30.0
3129507,19017,prior,4,6,18,9.0
121946,19017,prior,5,2,16,17.0
546771,19017,prior,6,2,10,14.0
1478702,19017,prior,7,2,16,7.0
792283,19017,prior,8,4,17,2.0
2135327,19017,prior,9,2,13,26.0
2129515,19017,prior,10,5,15,17.0
2768513,19017,prior,11,0,16,9.0
1576428,19017,prior,12,5,17,30.0
2838021,19017,prior,13,2,16,4.0
1768798,19017,test,14,1,17,6.0
1489090,19018,prior,1,6,16,
2030034,19018,prior,2,5,17,30.0
1625024,19018,prior,3,6,16,30.0
3294760,19018,prior,4,3,18,30.0
864740,19018,prior,5,6,11,17.0
2930594,19018,train,6,4,20,30.0
2473711,19019,prior,1,1,16,
1245627,19019,prior,2,5,10,4.0
2515903,19019,prior,3,1,9,17.0
760793,19019,prior,4,4,9,30.0
2506398,19019,prior,5,1,14,4.0
387851,19019,prior,6,1,8,7.0
2688040,19019,prior,7,5,10,4.0
193437,19019,prior,8,1,16,10.0
3090254,19019,prior,9,1,11,21.0
1962736,19019,prior,10,5,10,4.0
3298132,19019,prior,11,1,11,17.0
829183,19019,prior,12,1,13,7.0
612669,19019,prior,13,5,12,11.0
2899660,19019,prior,14,1,9,17.0
1061243,19019,prior,15,2,9,15.0
349513,19019,prior,16,5,12,10.0
501949,19019,prior,17,5,11,30.0
486840,19019,prior,18,2,12,30.0
2474309,19019,prior,19,2,9,28.0
1933125,19019,prior,20,1,11,6.0
661604,19019,prior,21,1,10,14.0
18886,19019,prior,22,2,10,8.0
1841443,19019,prior,23,4,9,2.0
3331569,19019,prior,24,1,8,11.0
2974965,19019,test,25,1,15,21.0
1467233,19020,prior,1,0,10,
906902,19020,prior,2,3,18,3.0
3205536,19020,prior,3,3,9,7.0
2087309,19020,prior,4,1,18,5.0
1730510,19020,prior,5,0,9,6.0
116005,19020,prior,6,5,5,5.0
1036392,19020,prior,7,3,14,5.0
327058,19020,prior,8,4,17,1.0
701937,19020,prior,9,4,17,0.0
57737,19020,prior,10,0,12,3.0
2657964,19020,prior,11,1,7,8.0
2828161,19020,prior,12,6,6,5.0
3252903,19020,prior,13,3,13,4.0
971499,19020,prior,14,0,6,4.0
883455,19020,prior,15,1,15,1.0
441261,19020,prior,16,3,5,9.0
622548,19020,prior,17,6,9,3.0
1386994,19020,prior,18,3,13,18.0
1414496,19020,prior,19,4,15,8.0
1721256,19020,prior,20,3,12,13.0
1335523,19020,prior,21,4,13,1.0
868211,19020,prior,22,1,14,4.0
3194636,19020,prior,23,4,9,10.0
2791856,19020,prior,24,6,14,2.0
1947201,19020,prior,25,0,15,1.0
2964540,19020,prior,26,1,10,1.0
2886056,19020,prior,27,3,11,2.0
2023278,19020,prior,28,5,10,2.0
106378,19020,prior,29,3,10,12.0
2225517,19020,prior,30,4,10,1.0
289125,19020,prior,31,0,14,3.0
2377081,19020,prior,32,1,12,1.0
1578244,19020,prior,33,4,16,3.0
1245194,19020,prior,34,3,7,6.0
2955337,19020,prior,35,0,9,11.0
1914685,19020,prior,36,2,13,2.0
1856944,19020,prior,37,1,0,6.0
404021,19020,prior,38,1,11,0.0
2064848,19020,prior,39,0,13,6.0
833796,19020,prior,40,1,14,8.0
3265624,19020,prior,41,4,15,3.0
2404871,19020,prior,42,0,7,10.0
986345,19020,prior,43,1,6,1.0
2127943,19020,prior,44,6,16,5.0
3339947,19020,prior,45,1,15,2.0
2548762,19020,prior,46,4,16,3.0
2771202,19020,prior,47,0,13,3.0
510012,19020,prior,48,3,17,3.0
389079,19020,prior,49,2,15,6.0
3237598,19020,prior,50,4,12,23.0
2377287,19020,prior,51,6,9,2.0
1324601,19020,prior,52,5,6,6.0
3188596,19020,prior,53,1,16,3.0
3276411,19020,prior,54,6,16,5.0
2354555,19020,prior,55,3,15,4.0
2232095,19020,prior,56,0,13,4.0
2491789,19020,prior,57,3,13,3.0
1567160,19020,prior,58,2,13,6.0
2768809,19020,prior,59,0,14,5.0
428648,19020,prior,60,0,15,7.0
1781347,19020,prior,61,1,11,1.0
13087,19020,prior,62,6,13,5.0
241438,19020,prior,63,4,10,5.0
2889199,19020,prior,64,1,13,4.0
1616311,19020,prior,65,0,13,6.0
40328,19020,prior,66,2,12,2.0
1489168,19020,prior,67,3,10,1.0
1989431,19020,prior,68,5,9,2.0
3059657,19020,prior,69,0,15,2.0
1206794,19020,prior,70,3,11,3.0
839782,19020,prior,71,1,11,12.0
1315380,19020,prior,72,4,21,3.0
397307,19020,prior,73,1,16,4.0
3402743,19020,prior,74,3,12,9.0
843650,19020,prior,75,0,15,4.0
3254661,19020,train,76,6,11,6.0
524358,19021,prior,1,6,14,
1589975,19021,prior,2,3,16,18.0
2264484,19021,prior,3,1,16,30.0
440324,19021,prior,4,4,14,30.0
2636224,19021,prior,5,1,8,30.0
1929726,19021,prior,6,1,6,14.0
3262303,19021,prior,7,3,22,30.0
2487951,19021,train,8,3,22,7.0
175636,19022,prior,1,0,16,
2655415,19022,prior,2,3,15,10.0
3028377,19022,prior,3,6,14,17.0
728089,19022,prior,4,4,14,5.0
2052373,19022,prior,5,6,15,30.0
1756400,19022,prior,6,5,12,6.0
519855,19022,prior,7,3,12,12.0
3311835,19022,prior,8,2,17,6.0
1470106,19022,prior,9,6,17,4.0
2781692,19022,prior,10,2,17,10.0
470292,19022,prior,11,6,13,18.0
3035268,19022,prior,12,1,14,2.0
528695,19022,prior,13,2,13,8.0
752081,19022,prior,14,5,11,24.0
554334,19022,prior,15,6,16,30.0
2686362,19022,prior,16,2,16,17.0
179188,19022,prior,17,6,16,11.0
1047427,19022,prior,18,6,14,14.0
1223016,19022,train,19,5,17,30.0
2876156,19023,prior,1,2,8,
3368483,19023,prior,2,4,16,30.0
926483,19023,prior,3,1,17,30.0
2644407,19023,prior,4,1,18,30.0
742235,19023,train,5,2,8,30.0
1267273,19024,prior,1,5,11,
782883,19024,prior,2,6,19,30.0
810685,19024,prior,3,1,15,30.0
3142010,19024,test,4,4,14,30.0
1714900,19025,prior,1,1,15,
2302650,19025,prior,2,2,12,22.0
2776714,19025,prior,3,4,15,2.0
2931504,19025,prior,4,1,13,4.0
3070342,19025,prior,5,2,13,8.0
2467986,19025,prior,6,3,18,15.0
1185868,19025,prior,7,0,13,11.0
512193,19025,prior,8,0,14,0.0
1861430,19025,train,9,2,15,30.0
1342647,19026,prior,1,4,16,
631557,19026,prior,2,5,19,8.0
2806764,19026,prior,3,2,6,11.0
2773178,19026,prior,4,5,13,17.0
1623590,19026,prior,5,0,19,9.0
2208554,19026,prior,6,5,7,12.0
2084186,19026,train,7,6,13,8.0
887505,19027,prior,1,2,9,
2769513,19027,prior,2,2,9,0.0
580901,19027,prior,3,3,18,30.0
873782,19027,prior,4,1,8,19.0
1284498,19027,prior,5,2,11,1.0
1003578,19027,prior,6,2,11,0.0
3301063,19027,prior,7,3,13,8.0
2459689,19027,prior,8,3,9,14.0
1007381,19027,test,9,4,11,15.0
13080,19028,prior,1,6,16,
86360,19028,prior,2,1,16,2.0
1080798,19028,prior,3,5,15,4.0
1024563,19028,prior,4,2,16,4.0
553999,19028,prior,5,5,17,3.0
1152090,19028,prior,6,6,19,1.0
907543,19028,prior,7,3,19,4.0
1855766,19028,prior,8,5,18,2.0
645078,19028,prior,9,1,17,3.0
2851880,19028,prior,10,2,17,1.0
3126294,19028,prior,11,4,18,2.0
2519524,19028,prior,12,1,16,4.0
952439,19028,prior,13,4,18,3.0
3163574,19028,prior,14,1,16,4.0
1852585,19028,prior,15,4,17,3.0
913645,19028,prior,16,5,16,1.0
1700148,19028,prior,17,6,12,8.0
2238117,19028,prior,18,6,12,30.0
3075176,19028,prior,19,2,10,3.0
129244,19028,prior,20,1,11,6.0
2304842,19028,prior,21,0,10,6.0
3019405,19028,prior,22,0,19,0.0
2502498,19028,prior,23,4,18,4.0
2750365,19028,prior,24,0,9,3.0
2769372,19028,prior,25,6,18,6.0
2500307,19028,prior,26,3,17,4.0
147939,19028,prior,27,2,19,6.0
2005742,19028,prior,28,2,18,21.0
2805969,19028,prior,29,3,19,8.0
574573,19028,prior,30,0,12,4.0
1822087,19028,prior,31,1,20,1.0
2266431,19028,prior,32,5,19,25.0
1404926,19028,prior,33,3,20,5.0
107618,19028,prior,34,5,15,2.0
3145174,19028,prior,35,3,19,5.0
2374950,19028,prior,36,3,18,7.0
3163662,19028,prior,37,6,17,3.0
82021,19028,prior,38,4,18,19.0
2652328,19028,prior,39,2,19,5.0
3150720,19028,prior,40,3,19,1.0
1860695,19028,prior,41,3,20,7.0
3405243,19028,prior,42,2,19,6.0
205211,19028,prior,43,2,19,7.0
1310232,19028,prior,44,0,12,5.0
2607651,19028,prior,45,5,17,5.0
607631,19028,prior,46,2,13,4.0
670183,19028,prior,47,0,16,30.0
450763,19028,train,48,3,15,3.0
2206859,19029,prior,1,6,9,
5588,19029,prior,2,6,11,21.0
379182,19029,prior,3,4,16,5.0
368503,19029,prior,4,3,13,6.0
2495327,19029,prior,5,4,9,8.0
2143718,19029,train,6,0,14,3.0
1419555,19030,prior,1,1,11,
1915159,19030,prior,2,2,14,8.0
400619,19030,prior,3,4,12,9.0
153353,19030,prior,4,2,13,19.0
1970487,19030,prior,5,1,13,30.0
1334054,19030,prior,6,1,12,7.0
1711062,19030,prior,7,0,13,6.0
2486196,19030,prior,8,5,8,26.0
782120,19030,prior,9,2,11,25.0
2252932,19030,prior,10,1,12,6.0
2729838,19030,prior,11,0,11,6.0
1518129,19030,prior,12,0,9,7.0
2911837,19030,prior,13,0,7,7.0
1260670,19030,train,14,6,6,6.0
2301628,19031,prior,1,2,11,
563852,19031,prior,2,4,15,2.0
2791938,19031,prior,3,4,15,0.0
1365255,19031,prior,4,2,14,5.0
2455425,19031,prior,5,2,1,7.0
1373413,19031,prior,6,2,10,0.0
1996219,19031,prior,7,1,10,6.0
887421,19031,prior,8,1,13,0.0
1944283,19031,prior,9,3,13,2.0
1828627,19031,prior,10,3,19,0.0
891366,19031,prior,11,6,13,3.0
2191737,19031,prior,12,1,16,2.0
560638,19031,prior,13,3,17,2.0
2024924,19031,prior,14,6,12,3.0
3324976,19031,prior,15,1,12,2.0
491376,19031,prior,16,5,16,4.0
197118,19031,prior,17,2,14,4.0
2271763,19031,prior,18,3,15,1.0
111745,19031,prior,19,4,20,1.0
2848819,19031,prior,20,6,9,2.0
1869632,19031,prior,21,2,18,3.0
643554,19031,prior,22,6,14,11.0
81240,19031,prior,23,2,18,3.0
2761548,19031,prior,24,6,19,4.0
1768942,19031,prior,25,5,14,13.0
3229631,19031,prior,26,3,17,19.0
1751587,19031,prior,27,5,13,2.0
2518849,19031,prior,28,6,18,1.0
2717876,19031,prior,29,1,16,9.0
2280332,19031,prior,30,1,15,7.0
373241,19031,prior,31,3,13,2.0
806102,19031,prior,32,5,15,2.0
217675,19031,prior,33,6,9,1.0
2344019,19031,prior,34,6,9,0.0
242357,19031,prior,35,5,11,6.0
1728730,19031,prior,36,1,15,3.0
1235658,19031,prior,37,1,15,0.0
1710100,19031,prior,38,6,14,5.0
1393182,19031,prior,39,5,10,6.0
257371,19031,prior,40,2,12,4.0
1925037,19031,prior,41,5,12,10.0
3361210,19031,prior,42,0,15,2.0
2425859,19031,prior,43,2,14,2.0
849890,19031,prior,44,3,14,1.0
3118969,19031,prior,45,4,18,1.0
1858939,19031,prior,46,3,12,13.0
2513746,19031,prior,47,4,16,1.0
1764284,19031,prior,48,4,20,7.0
268734,19031,prior,49,1,20,4.0
51732,19031,prior,50,5,16,4.0
3331170,19031,prior,51,2,21,4.0
1776290,19031,prior,52,4,12,30.0
811291,19031,prior,53,5,12,1.0
2859235,19031,test,54,5,18,30.0
2861756,19032,prior,1,6,10,
189647,19032,prior,2,3,12,18.0
3156149,19032,prior,3,4,10,1.0
1680433,19032,prior,4,2,16,12.0
556289,19032,prior,5,3,22,15.0
297986,19032,prior,6,1,8,30.0
625154,19032,prior,7,3,10,30.0
68071,19032,prior,8,2,9,30.0
1668407,19032,test,9,3,9,8.0
2961629,19033,prior,1,6,11,
2944424,19033,prior,2,6,15,7.0
1451897,19033,prior,3,2,10,10.0
3288752,19033,prior,4,2,19,30.0
2265437,19033,train,5,5,7,10.0
3253625,19034,prior,1,1,16,
1710940,19034,prior,2,2,10,8.0
100251,19034,prior,3,6,18,4.0
356276,19034,prior,4,1,17,16.0
822764,19034,prior,5,2,13,8.0
206446,19034,prior,6,3,16,8.0
1256359,19034,prior,7,0,19,4.0
2497226,19034,train,8,4,10,4.0
187950,19035,prior,1,4,18,
2525575,19035,prior,2,3,12,30.0
2058754,19035,prior,3,4,11,30.0
3157077,19035,prior,4,5,16,30.0
3360735,19035,test,5,4,14,6.0
23517,19036,prior,1,5,12,
601256,19036,prior,2,2,20,30.0
836600,19036,prior,3,1,11,13.0
2020465,19036,prior,4,1,20,7.0
1186172,19036,prior,5,6,20,12.0
607869,19036,train,6,5,23,6.0
2917930,19037,prior,1,1,15,
2704393,19037,prior,2,4,10,30.0
996436,19037,prior,3,0,12,17.0
1179503,19037,test,4,4,15,30.0
2335833,19038,prior,1,2,13,
364034,19038,prior,2,4,14,9.0
2624547,19038,prior,3,2,17,5.0
2450156,19038,prior,4,6,10,11.0
332418,19038,prior,5,1,15,9.0
2794169,19038,prior,6,3,16,23.0
400820,19038,prior,7,4,16,15.0
3016502,19038,prior,8,0,14,3.0
644152,19038,prior,9,5,19,19.0
1617260,19038,prior,10,1,16,3.0
1660387,19038,prior,11,5,14,11.0
455958,19038,prior,12,2,19,4.0
3302430,19038,prior,13,6,10,11.0
495524,19038,prior,14,6,20,7.0
2443057,19038,prior,15,5,13,6.0
579038,19038,prior,16,3,15,12.0
2914770,19038,prior,17,2,16,6.0
255438,19038,prior,18,1,18,20.0
1100364,19038,prior,19,1,17,14.0
1941424,19038,prior,20,4,16,24.0
356379,19038,prior,21,0,9,10.0
2416356,19038,prior,22,2,13,16.0
2401274,19038,prior,23,0,13,5.0
1971100,19038,prior,24,3,14,10.0
1792501,19038,prior,25,5,14,9.0
1737233,19038,prior,26,4,16,6.0
3051391,19038,prior,27,5,11,8.0
1357399,19038,prior,28,4,8,6.0
3420310,19038,prior,29,6,17,16.0
2798063,19038,prior,30,3,18,4.0
1818127,19038,prior,31,3,9,7.0
2394346,19038,prior,32,1,16,5.0
1269870,19038,prior,33,1,16,0.0
549965,19038,prior,34,2,14,8.0
1444,19038,prior,35,1,11,13.0
2762709,19038,prior,36,6,8,5.0
980873,19038,prior,37,2,11,3.0
2611875,19038,train,38,4,8,9.0
1423469,19039,prior,1,0,20,
2815641,19039,prior,2,2,20,30.0
2608733,19039,prior,3,0,16,5.0
2169869,19039,prior,4,0,10,30.0
810025,19039,test,5,0,10,0.0
3250613,19040,prior,1,3,10,
3157017,19040,prior,2,5,13,30.0
2954378,19040,prior,3,0,10,16.0
3278582,19040,prior,4,6,8,30.0
761226,19040,prior,5,5,19,6.0
2909921,19040,prior,6,0,10,2.0
2658401,19040,prior,7,5,16,19.0
331227,19040,prior,8,0,14,2.0
584872,19040,prior,9,0,7,21.0
3081233,19040,prior,10,0,14,7.0
1506438,19040,prior,11,4,10,30.0
1524048,19040,prior,12,5,9,8.0
21842,19040,prior,13,1,19,3.0
466452,19040,prior,14,0,13,6.0
2178908,19040,prior,15,0,10,7.0
3276857,19040,prior,16,6,9,20.0
3263341,19040,prior,17,0,8,8.0
1457158,19040,train,18,6,10,30.0
1991644,19041,prior,1,1,21,
1425385,19041,prior,2,1,19,14.0
2214258,19041,prior,3,6,15,30.0
